Subject,ChannelIndex,ROI,ClassLabel,FixationAccuracy,EncodingAccuracy,Delay1Accuracy,Delay2Accuracy,Fix_null_mean,Fix_null_std,Enc_null_mean,Enc_null_std,D1_null_mean,D1_null_std,D2_null_mean,D2_null_std,Fix_p_perm,Enc_p_perm,D1_p_perm,D2_p_perm,D1_vsFix_p,D2_vsFix_p,Fix_p_binom,Enc_p_binom,D1_p_binom,D2_p_binom,Fix_signif_binom,Enc_signif_binom,D1_signif_binom,D2_signif_binom,D1_signif_vsFix,D2_signif_vsFix
k12wm010,138,R Middle Temporal Gyrus,4,0.406,0.45,0.613,0.444,0.5,0.071,0.496,0.066,0.499,0.073,0.497,0.062,0.9703,0.6931,0.0396,0.7426,0.0099,0.1089,0.993,0.9106,0.0027,0.9336,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,8,L Middle Temporal Gyrus,1,0.419,0.388,0.512,0.425,0.492,0.071,0.481,0.094,0.501,0.06,0.487,0.072,0.8713,0.8119,0.4554,0.8119,0.0891,0.4158,0.9838,0.9983,0.4063,0.9761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,14,Left Cerebral White Matter,2,0.406,0.406,0.406,0.406,0.498,0.072,0.487,0.068,0.497,0.062,0.5,0.061,0.9307,0.8911,0.9604,0.9505,0.5545,0.5347,0.993,0.993,0.993,0.993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,85,R Middle Temporal Gyrus,2,0.475,0.487,0.519,0.512,0.505,0.072,0.504,0.069,0.503,0.069,0.504,0.068,0.7129,0.604,0.4455,0.4752,0.0396,0.1386,0.7616,0.6536,0.3464,0.4063,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm002,86,R Middle Temporal Gyrus,1,0.588,0.588,0.594,0.588,0.493,0.072,0.496,0.071,0.497,0.075,0.496,0.069,0.1584,0.1782,0.099,0.1485,0.3762,0.7327,0.0162,0.0162,0.0108,0.0162,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm003,58,L Superior Orbital Gyrus,2,0.569,0.594,0.694,0.531,0.494,0.072,0.495,0.069,0.493,0.076,0.495,0.077,0.297,0.0495,0.0099,0.3762,0.0099,0.8713,0.0483,0.0108,0,0.2384,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm003,90,R Hippocampus,1,0.531,0.575,0.556,0.35,0.486,0.072,0.499,0.094,0.493,0.074,0.498,0.073,0.3564,0.2574,0.2574,0.9802,0.396,1,0.2384,0.0343,0.0894,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
k12wm006,5,L Superior Temporal Gyrus,4,0.594,0.606,0.769,0.644,0.496,0.072,0.495,0.061,0.493,0.063,0.491,0.064,0.1089,0.0495,0.0099,0.0099,0.0099,0.0891,0.0108,0.0044,0,0.0002,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm006,34,L Postcentral Gyrus,4,0.456,0.556,0.812,0.494,0.498,0.072,0.503,0.051,0.495,0.064,0.498,0.051,0.6931,0.1485,0.0099,0.5743,0.0099,0.3663,0.8822,0.0894,0,0.5937,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm007,74,L IFG (p Orbitalis),2,0.339,0.286,0.679,0.464,0.494,0.072,0.506,0.078,0.495,0.081,0.5,0.071,1,1,0.0099,0.703,0.0099,0.0495,0.9948,0.9997,0.0052,0.7478,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm007,74,L IFG (p Orbitalis),3,0.429,0.464,0.768,0.518,0.502,0.072,0.501,0.089,0.487,0.071,0.497,0.077,0.8911,0.7129,0.0099,0.4455,0.0099,0.1881,0.8856,0.7478,0,0.4469,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,19,R Inferior Temporal Gyrus,2,0.531,0.537,0.662,0.481,0.506,0.072,0.502,0.052,0.506,0.057,0.5,0.057,0.4158,0.2772,0.0099,0.5842,0.0099,0.802,0.2384,0.1923,0,0.7099,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,31,R Middle Temporal Gyrus,2,0.55,0.438,0.6,0.669,0.5,0.072,0.504,0.093,0.497,0.059,0.504,0.092,0.3168,0.703,0.0594,0.0396,0.1881,0.0198,0.1178,0.9517,0.007,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
k12wm008,32,R Middle Temporal Gyrus,4,0.556,0.487,0.562,0.481,0.49,0.072,0.489,0.091,0.496,0.081,0.488,0.074,0.2376,0.5149,0.2673,0.5545,0.5446,0.9703,0.0894,0.6536,0.0664,0.7099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm008,45,R Fusiform Gyrus,1,0.65,0.575,0.744,0.537,0.5,0.072,0.486,0.107,0.499,0.07,0.501,0.044,0.0396,0.2574,0.0099,0.2475,0.0693,0.901,0.0001,0.0343,0,0.1923,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm008,59,R Fusiform Gyrus,2,0.475,0.481,0.731,0.5,0.512,0.072,0.5,0.104,0.493,0.084,0.494,0.077,0.7228,0.5545,0.0099,0.4653,0.0099,0.3564,0.7616,0.7099,0,0.5315,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,118,L Fusiform Gyrus,3,0.531,0.556,0.662,0.613,0.499,0.072,0.498,0.074,0.502,0.052,0.499,0.066,0.3267,0.3069,0.0099,0.0396,0.0396,0.1188,0.2384,0.0894,0,0.0027,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm009,38,L IFG (p Opercularis),3,0.525,0.412,0.681,0.55,0.517,0.072,0.504,0.063,0.505,0.071,0.507,0.055,0.4752,0.9406,0.0099,0.2475,0.0099,0.2772,0.2901,0.9892,0,0.1178,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,42,L IFG (p Triangularis),1,0.463,0.494,0.613,0.481,0.493,0.072,0.495,0.082,0.5,0.075,0.497,0.075,0.7129,0.5644,0.0693,0.6634,0.0099,0.4059,0.848,0.5937,0.0027,0.7099,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,60,L SupraMarginal Gyrus,2,0.594,0.594,0.594,0.594,0.505,0.072,0.496,0.087,0.502,0.063,0.5,0.067,0.1683,0.2079,0.099,0.1089,0.6436,0.5941,0.0108,0.0108,0.0108,0.0108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm009,61,L SupraMarginal Gyrus,1,0.412,0.312,0.562,0.425,0.496,0.072,0.496,0.069,0.499,0.069,0.497,0.066,0.9505,1,0.2871,0.9109,0.0297,0.2475,0.9892,1,0.0664,0.9761,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm009,61,L SupraMarginal Gyrus,2,0.588,0.588,0.588,0.588,0.51,0.072,0.506,0.094,0.497,0.066,0.506,0.059,0.2376,0.2871,0.1782,0.1683,0.5842,0.6337,0.0162,0.0162,0.0162,0.0162,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm010,84,L IFG (p Opercularis),3,0.381,0.369,0.406,0.381,0.513,0.072,0.521,0.104,0.507,0.065,0.505,0.063,0.9505,0.9406,0.9208,0.9703,0.3267,0.4455,0.999,0.9997,0.993,0.999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm010,85,L IFG (p Opercularis),3,0.487,0.5,0.6,0.506,0.5,0.072,0.498,0.072,0.496,0.069,0.495,0.068,0.5545,0.5149,0.1089,0.4653,0.0297,0.3069,0.6536,0.5315,0.007,0.4685,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,127,L Superior Temporal Gyrus,1,0.494,0.562,0.569,0.463,0.492,0.072,0.497,0.07,0.49,0.063,0.499,0.064,0.495,0.198,0.099,0.7129,0.0594,0.7525,0.5937,0.0664,0.0483,0.848,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm010,128,L Superior Temporal Gyrus,3,0.588,0.594,0.594,0.594,0.496,0.072,0.492,0.077,0.495,0.075,0.497,0.074,0.2178,0.2277,0.198,0.2475,0.3267,0.3267,0.0162,0.0108,0.0108,0.0108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm010,136,R Fusiform Gyrus,3,0.425,0.419,0.562,0.381,0.502,0.072,0.503,0.067,0.507,0.067,0.505,0.066,0.7624,0.9505,0.3069,0.9901,0.0297,0.9307,0.9761,0.9838,0.0664,0.999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm010,137,Right Cerebral White Matter,3,0.469,0.463,0.625,0.525,0.518,0.072,0.515,0.073,0.507,0.076,0.509,0.071,0.7426,0.7624,0.0297,0.4851,0.0198,0.1188,0.8077,0.848,0.001,0.2901,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,138,R Middle Temporal Gyrus,1,0.506,0.419,0.487,0.475,0.51,0.072,0.505,0.064,0.51,0.066,0.51,0.068,0.5446,0.9406,0.7624,0.802,0.7921,0.8614,0.4685,0.9838,0.6536,0.7616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,4,L Amygdala,1,0.356,0.425,0.506,0.438,0.482,0.072,0.485,0.082,0.483,0.069,0.486,0.068,0.9505,0.7525,0.3861,0.7921,0.0099,0.0099,0.9999,0.9761,0.4685,0.9517,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
k12wm011,25,L Middle Temporal Gyrus,3,0.537,0.556,0.725,0.662,0.499,0.072,0.504,0.079,0.501,0.08,0.49,0.083,0.3366,0.297,0.0099,0.0297,0.0099,0.0198,0.1923,0.0894,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
k12wm011,151,L Superior Temporal Gyrus,1,0.419,0.45,0.6,0.537,0.499,0.072,0.495,0.08,0.498,0.075,0.501,0.076,0.8713,0.6634,0.0792,0.3564,0.0099,0.099,0.9838,0.9106,0.007,0.1923,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,8,L Middle Temporal Gyrus,2,0.562,0.544,0.631,0.606,0.499,0.073,0.498,0.068,0.501,0.058,0.501,0.061,0.2772,0.3762,0.0198,0.0396,0.0693,0.297,0.0664,0.152,0.0006,0.0044,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm002,34,L Insula Lobe,2,0.356,0.344,0.4,0.369,0.496,0.073,0.504,0.089,0.5,0.065,0.498,0.079,0.9604,0.9901,0.9307,0.9703,0.2277,0.4257,0.9999,1,0.9956,0.9997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,104,R Middle Frontal Gyrus,2,0.438,0.494,0.481,0.487,0.489,0.073,0.491,0.064,0.487,0.067,0.49,0.064,0.703,0.505,0.5446,0.4851,0.1287,0.1881,0.9517,0.5937,0.7099,0.6536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm006,46,L SupraMarginal Gyrus,1,0.475,0.494,0.75,0.475,0.514,0.073,0.515,0.102,0.507,0.074,0.505,0.071,0.7327,0.5743,0.0099,0.6733,0.0099,0.4257,0.7616,0.5937,0,0.7616,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,58,L Inferior Parietal Lobule,1,0.606,0.562,0.806,0.556,0.505,0.073,0.508,0.096,0.511,0.084,0.506,0.073,0.0792,0.3465,0.0099,0.3168,0.0198,0.9109,0.0044,0.0664,0,0.0894,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,76,R Middle Temporal Gyrus,4,0.544,0.556,0.637,0.519,0.507,0.073,0.508,0.075,0.498,0.076,0.503,0.078,0.2871,0.2772,0.0495,0.4455,0.0198,0.7228,0.152,0.0894,0.0003,0.3464,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,98,R Middle Frontal Gyrus,2,0.5,0.506,0.481,0.469,0.484,0.073,0.483,0.076,0.495,0.071,0.492,0.073,0.4554,0.4158,0.6238,0.6139,0.8614,0.8416,0.5315,0.4685,0.7099,0.8077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm008,125,L Middle Temporal Gyrus,4,0.331,0.312,0.388,0.362,0.495,0.073,0.486,0.08,0.497,0.071,0.495,0.071,1,0.9901,0.9703,0.9901,0.1089,0.2772,1,1,0.9983,0.9998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm008,130,Left Cerebral White Matter,2,0.569,0.5,0.675,0.575,0.501,0.073,0.484,0.102,0.504,0.047,0.5,0.064,0.2376,0.4653,0.0099,0.1683,0.0495,0.495,0.0483,0.5315,0,0.0343,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm009,37,L Insula Lobe,4,0.475,0.444,0.681,0.394,0.504,0.073,0.501,0.058,0.506,0.042,0.505,0.04,0.6535,0.8416,0.0099,1,0.0099,0.8317,0.7616,0.9336,0,0.9973,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,35,L Rectal Gyrus,4,0.475,0.562,0.625,0.544,0.492,0.073,0.493,0.071,0.492,0.075,0.496,0.072,0.5842,0.2574,0.0099,0.3267,0.0198,0.0594,0.7616,0.0664,0.001,0.152,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,59,L IFG (p Opercularis),4,0.481,0.519,0.594,0.5,0.498,0.073,0.497,0.075,0.496,0.083,0.497,0.071,0.604,0.4455,0.2079,0.505,0.0297,0.3366,0.7099,0.3464,0.0108,0.5315,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,126,L Superior Temporal Gyrus,3,0.556,0.525,0.562,0.537,0.501,0.073,0.499,0.074,0.499,0.07,0.5,0.074,0.3168,0.4257,0.3168,0.4554,0.2574,0.8416,0.0894,0.2901,0.0664,0.1923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm010,128,L Superior Temporal Gyrus,1,0.625,0.631,0.775,0.644,0.502,0.073,0.496,0.073,0.5,0.067,0.502,0.068,0.0792,0.0495,0.0099,0.0396,0.0099,0.1584,0.001,0.0006,0,0.0002,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm011,8,L Middle Temporal Gyrus,2,0.519,0.456,0.575,0.406,0.499,0.073,0.5,0.086,0.493,0.068,0.493,0.07,0.4158,0.7525,0.1386,0.901,0.1386,0.9703,0.3464,0.8822,0.0343,0.993,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,75,L SupraMarginal Gyrus,2,0.637,0.625,0.644,0.556,0.508,0.073,0.51,0.067,0.505,0.069,0.509,0.069,0.0594,0.099,0.0396,0.2277,0.2475,1,0.0003,0.001,0.0002,0.0894,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm011,93,L SupraMarginal Gyrus,4,0.444,0.662,0.656,0.481,0.506,0.073,0.492,0.094,0.498,0.08,0.497,0.048,0.8119,0.0495,0.0297,0.5941,0.0396,0.3267,0.9336,0,0,0.7099,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm013,33,L Fusiform Gyrus,1,0.485,0.545,0.576,0.485,0.499,0.073,0.499,0.091,0.509,0.083,0.506,0.079,0.7525,0.4356,0.3366,0.703,0.1188,0.6238,0.6358,0.3642,0.2434,0.6358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm013,89,R Superior Temporal Gyrus,3,0.515,0.636,0.879,0.758,0.5,0.073,0.503,0.084,0.503,0.122,0.512,0.176,0.5149,0.0693,0.0099,0.1386,0.0099,0.1386,0.5,0.0814,0,0.0023,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm013,96,R Medial Temporal Pole,2,0.455,0.485,0.606,0.455,0.497,0.073,0.49,0.076,0.493,0.122,0.492,0.107,0.802,0.6535,0.2673,0.6931,0.1089,0.604,0.7566,0.6358,0.1481,0.7566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,9,L ParaHippocampal Gyrus,2,0.481,0.519,0.569,0.519,0.503,0.074,0.493,0.09,0.501,0.078,0.5,0.074,0.5941,0.3861,0.2574,0.4158,0.0297,0.1485,0.7099,0.3464,0.0483,0.3464,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,15,Left Cerebral White Matter,1,0.388,0.394,0.381,0.375,0.491,0.074,0.496,0.098,0.496,0.082,0.505,0.088,0.9109,0.7921,0.8911,0.9901,0.5941,0.7228,0.9983,0.9973,0.999,0.9994,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,102,Right Cerebral White Matter,2,0.463,0.588,0.6,0.537,0.504,0.074,0.505,0.08,0.503,0.075,0.506,0.084,0.703,0.198,0.1089,0.396,0.0099,0.1089,0.848,0.0162,0.007,0.1923,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm003,45,L Superior Temporal Gyrus,2,0.588,0.581,0.637,0.537,0.507,0.074,0.498,0.119,0.509,0.079,0.505,0.069,0.1881,0.3069,0.0693,0.3663,0.2871,0.7525,0.0162,0.0239,0.0003,0.1923,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm003,97,R Fusiform Gyrus,3,0.525,0.338,0.669,0.481,0.501,0.074,0.497,0.108,0.504,0.078,0.501,0.06,0.4257,0.9307,0.0198,0.6238,0.0099,0.7525,0.2901,1,0,0.7099,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,23,L Middle Temporal Gyrus,1,0.688,0.619,0.719,0.625,0.498,0.074,0.499,0.09,0.503,0.063,0.506,0.081,0.0099,0.1287,0.0099,0.0594,0.3564,0.7426,0,0.0017,0,0.001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm006,35,L Superior Temporal Gyrus,3,0.544,0.556,0.825,0.65,0.5,0.074,0.507,0.096,0.506,0.129,0.501,0.123,0.3168,0.297,0.0099,0.1386,0.0099,0.297,0.152,0.0894,0,0.0001,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm006,37,L Middle Temporal Gyrus,4,0.475,0.475,0.475,0.475,0.503,0.074,0.502,0.069,0.503,0.069,0.506,0.068,0.7426,0.7624,0.7129,0.7129,0.5644,0.6238,0.7616,0.7616,0.7616,0.7616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm007,15,L Middle Temporal Gyrus,4,0.464,0.607,0.732,0.339,0.517,0.074,0.495,0.092,0.507,0.105,0.515,0.117,0.7822,0.1386,0.0099,0.9307,0.0198,0.8317,0.7478,0.0704,0.0003,0.9948,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,41,R Insula Lobe,4,0.606,0.425,0.669,0.487,0.506,0.074,0.508,0.075,0.495,0.059,0.505,0.042,0.1287,0.8218,0.0099,0.6931,0.2178,0.9604,0.0044,0.9761,0,0.6536,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm008,87,R IFG (p Triangularis),4,0.525,0.55,0.688,0.431,0.5,0.074,0.496,0.098,0.493,0.064,0.501,0.088,0.396,0.3267,0.0099,0.7921,0.0099,0.9703,0.2901,0.1178,0,0.9657,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,98,R Middle Frontal Gyrus,3,0.419,0.444,0.494,0.438,0.484,0.074,0.484,0.077,0.486,0.064,0.482,0.065,0.7525,0.6634,0.4653,0.7129,0.1485,0.3168,0.9838,0.9336,0.5937,0.9517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm009,60,L SupraMarginal Gyrus,3,0.406,0.494,0.562,0.5,0.505,0.074,0.503,0.063,0.505,0.06,0.504,0.06,0.9208,0.5545,0.1683,0.5347,0.0198,0.0198,0.993,0.5937,0.0664,0.5315,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
k12wm009,62,L Inferior Parietal Lobule,3,0.613,0.631,0.694,0.613,0.497,0.074,0.495,0.072,0.495,0.071,0.496,0.071,0.0495,0.0297,0.0099,0.0594,0.0099,0.5842,0.0027,0.0006,0,0.0027,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm009,62,L Inferior Parietal Lobule,4,0.537,0.588,0.588,0.525,0.504,0.074,0.5,0.079,0.506,0.067,0.505,0.063,0.3168,0.1584,0.1188,0.4455,0.0594,0.7426,0.1923,0.0162,0.0162,0.2901,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm010,49,L IFG (p Triangularis),4,0.463,0.375,0.525,0.45,0.498,0.074,0.5,0.085,0.497,0.072,0.498,0.07,0.6238,0.9505,0.4158,0.6931,0.0594,0.7327,0.848,0.9994,0.2901,0.9106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm010,58,L Insula Lobe,4,0.469,0.456,0.719,0.481,0.5,0.074,0.505,0.075,0.492,0.07,0.505,0.072,0.6733,0.7327,0.0099,0.6238,0.0099,0.3762,0.8077,0.8822,0,0.7099,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,4,L Amygdala,2,0.613,0.706,0.713,0.606,0.488,0.074,0.5,0.097,0.494,0.077,0.491,0.077,0.0693,0.0099,0.0198,0.0792,0.0792,0.5743,0.0027,0,0,0.0044,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm011,4,L Amygdala,3,0.55,0.412,0.694,0.556,0.495,0.074,0.492,0.075,0.499,0.085,0.5,0.088,0.2574,0.8614,0.0198,0.2574,0.0099,0.505,0.1178,0.9892,0,0.0894,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,6,L Middle Temporal Gyrus,4,0.456,0.562,0.6,0.463,0.502,0.074,0.498,0.08,0.499,0.048,0.5,0.045,0.7327,0.2376,0.0297,0.7921,0.0396,0.4851,0.8822,0.0664,0.007,0.848,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,163,L Medial Temporal Pole,3,0.544,0.575,0.7,0.519,0.51,0.074,0.507,0.072,0.506,0.064,0.514,0.072,0.3564,0.2079,0.0099,0.495,0.0099,0.703,0.152,0.0343,0,0.3464,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm002,10,L ParaHippocampal Gyrus,1,0.594,0.594,0.594,0.594,0.5,0.075,0.495,0.071,0.498,0.07,0.5,0.07,0.2475,0.2277,0.1782,0.2178,0.6733,0.6931,0.0108,0.0108,0.0108,0.0108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm002,17,L Middle Temporal Gyrus,3,0.55,0.544,0.588,0.575,0.498,0.075,0.498,0.071,0.494,0.067,0.494,0.068,0.2574,0.3069,0.0891,0.1287,0.1287,0.3168,0.1178,0.152,0.0162,0.0343,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm002,40,L ACC,2,0.444,0.381,0.475,0.419,0.505,0.075,0.505,0.091,0.504,0.076,0.505,0.072,0.802,0.8911,0.6832,0.8911,0.2178,0.6733,0.9336,0.999,0.7616,0.9838,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,47,L Middle Frontal Gyrus,4,0.613,0.619,0.719,0.662,0.508,0.075,0.509,0.08,0.505,0.08,0.508,0.078,0.1089,0.099,0.0099,0.0099,0.0099,0.1188,0.0027,0.0017,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm002,52,Left Cerebral White Matter,1,0.5,0.525,0.569,0.375,0.498,0.075,0.506,0.072,0.503,0.074,0.51,0.078,0.4653,0.4356,0.2772,0.9703,0.0891,0.9901,0.5315,0.2901,0.0483,0.9994,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm003,36,L IFG (p Triangularis),1,0.606,0.619,0.762,0.65,0.494,0.075,0.487,0.076,0.497,0.084,0.499,0.071,0.0792,0.0495,0.0099,0.0396,0.0099,0.0495,0.0044,0.0017,0,0.0001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
k12wm003,58,L Superior Orbital Gyrus,3,0.463,0.463,0.463,0.463,0.499,0.075,0.497,0.086,0.497,0.071,0.493,0.072,0.7228,0.7723,0.7129,0.7228,0.5743,0.5842,0.848,0.848,0.848,0.848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm006,20,L Inferior Temporal Gyrus,4,0.369,0.381,0.669,0.431,0.501,0.075,0.517,0.113,0.497,0.056,0.515,0.085,1,0.8812,0.0198,0.8317,0.0099,0.3564,0.9997,0.999,0,0.9657,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,29,L IFG (p Triangularis),3,0.506,0.456,0.656,0.419,0.504,0.075,0.5,0.084,0.498,0.077,0.499,0.082,0.5347,0.7228,0.0495,0.8911,0.0099,0.9208,0.4685,0.8822,0,0.9838,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,30,L Insula Lobe,1,0.475,0.6,0.556,0.438,0.503,0.075,0.513,0.097,0.502,0.057,0.501,0.054,0.5941,0.2079,0.2079,0.9109,0.1188,0.6535,0.7616,0.007,0.0894,0.9517,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
k12wm006,48,L SupraMarginal Gyrus,3,0.481,0.4,0.631,0.438,0.482,0.075,0.484,0.063,0.5,0.064,0.492,0.055,0.5149,0.901,0.0297,0.8218,0.0693,0.802,0.7099,0.9956,0.0006,0.9517,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm006,60,L Inferior Parietal Lobule,1,0.575,0.506,0.731,0.556,0.521,0.075,0.513,0.085,0.517,0.078,0.516,0.063,0.2673,0.5446,0.0099,0.3069,0.0297,0.5941,0.0343,0.4685,0,0.0894,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm007,73,L IFG (p Orbitalis),1,0.661,0.661,0.732,0.554,0.501,0.075,0.501,0.115,0.509,0.091,0.504,0.079,0.0495,0.1386,0.0198,0.3267,0.3267,0.9109,0.0111,0.0111,0.0003,0.2522,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm008,30,R Middle Temporal Gyrus,1,0.431,0.65,0.631,0.569,0.503,0.075,0.513,0.079,0.507,0.046,0.507,0.04,0.8218,0.0495,0.0198,0.0792,0.0099,0.0198,0.9657,0.0001,0.0006,0.0483,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
k12wm008,41,R Insula Lobe,2,0.631,0.481,0.725,0.594,0.504,0.075,0.503,0.096,0.502,0.101,0.507,0.081,0.0396,0.5941,0.0099,0.1881,0.0891,0.802,0.0006,0.7099,0,0.0108,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm008,46,R Medial Temporal Pole,3,0.375,0.6,0.744,0.5,0.487,0.075,0.496,0.071,0.501,0.08,0.496,0.053,0.9604,0.099,0.0099,0.505,0.0099,0.0198,0.9994,0.007,0,0.5315,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
k12wm008,60,R Inferior Temporal Gyrus,1,0.512,0.569,0.756,0.494,0.499,0.075,0.493,0.07,0.499,0.054,0.498,0.056,0.4455,0.1485,0.0099,0.5644,0.0099,0.6436,0.4063,0.0483,0,0.5937,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm008,126,L Hippocampus,3,0.463,0.531,0.6,0.394,0.501,0.075,0.504,0.071,0.519,0.064,0.506,0.077,0.7228,0.3465,0.1287,0.9406,0.0396,0.9109,0.848,0.2384,0.007,0.9973,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,127,L Hippocampus,2,0.469,0.481,0.531,0.444,0.497,0.075,0.492,0.083,0.494,0.071,0.494,0.072,0.604,0.5347,0.4257,0.6535,0.099,0.8416,0.8077,0.7099,0.2384,0.9336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
